;星火世界								
不死腐地	40	40	异变钳虫	40	15	15	0	168
不死腐地	40	40	变异蝎卫	40	15	30	0	241
不死腐地	40	40	多角虫王	40	15	30	0	245
不死腐地	40	40	阎罗战士	40	1	30	0	243
不死腐地	40	40	天堂虎蛇	40	1	30	0	243
不死腐地	40	40	鬼灵鼠王	40	1	30	0	243
								
								
万妖魔窟	25	30	变异巨角虫	30	25	1	0	215
万妖魔窟	25	30	变异沙虫	30	25	1	0	215
万妖魔窟	25	30	变异盔甲虫	30	20	15	0	168
万妖魔窟	25	30	万妖战神	30	5	30	0	241
								
万妖通道	43	52	变异巨角虫	52	30	1	0	215
万妖通道	43	52	变异沙虫	52	30	1	0	215
万妖通道	43	52	变异盔甲虫	52	35	15	0	168
万妖通道	43	52	万妖战神	52	15	30	0	241
万妖通道	43	52	魔射手	52	5	30	0	245
								
魔窟丽影	75	62	变异盔甲虫	75	15	15	0	168
魔窟丽影	75	62	万妖战神	75	15	30	0	241
魔窟丽影	75	62	魔射手	75	15	30	0	245
魔窟丽影	75	62	火焰巨兽	75	1	30	0	243
魔窟丽影	75	62	恶灵楔蛾	75	1	30	0	243
魔窟丽影	75	62	凶神弓手	75	1	30	0	243
								
暗黑之地	69	86	暗夜月魔	69	80	1	0	215
暗黑之地	69	86	地底蜘蛛	69	80	1	0	215
暗黑之地	69	86	魔甲蜘蛛	69	45	15	0	168
暗黑之地	69	86	蚁族战士	69	15	30	0	241
								
暗黑试炼	40	61	暗夜月魔	61	30	1	0	215
暗黑试炼	40	61	地底蜘蛛	61	30	1	0	215
暗黑试炼	40	61	魔甲蜘蛛	61	25	15	0	168
暗黑试炼	40	61	蚁族战士	61	15	30	0	241
暗黑试炼	40	61	匹格英豪	61	8	30	0	245
								
暗黑祭坛	35	35	魔甲蜘蛛	35	15	15	0	168
暗黑祭坛	35	35	蚁族战士	35	15	30	0	241
暗黑祭坛	35	35	匹格英豪	35	15	30	0	245
暗黑祭坛	35	35	厄运勇士	35	1	30	0	243
暗黑祭坛	35	35	冥河僵尸	35	1	30	0	243
暗黑祭坛	35	35	冥界虫王	35	1	30	0	243
								
烈风阵地	59	55	烈风骷髅	59	80	1	0	215
烈风阵地	59	55	烈风战将	59	80	1	0	215
烈风阵地	59	55	烈风雕像	59	40	15	0	168
烈风阵地	59	55	烈风卫士	59	15	30	0	241
								
烈风疾	65	52	烈风骷髅	65	35	1	0	215
烈风疾	65	52	烈风战将	65	35	1	0	215
烈风疾	65	52	烈风雕像	65	35	15	0	168
烈风疾	65	52	烈风卫士	65	10	30	0	241
烈风疾	65	52	烈风圣殿卫士	65	5	30	0	245
								
烈风阵地中心	53	39	烈风雕像	35	15	15	0	168
烈风阵地中心	53	39	烈风卫士	35	15	30	0	241
烈风阵地中心	53	39	烈风圣殿卫士	35	15	30	0	245
烈风阵地中心	53	39	嗜血蛆虫	35	1	30	0	243
烈风阵地中心	53	39	杀戮鬼虫	35	1	30	0	243
烈风阵地中心	53	39	赤炎战将	35	1	30	0	243
烈风阵地中心	53	39	魔灵赤蛇	35	1	30	0	243
烈风阵地中心	53	39	天蓬鹰王	35	1	30	0	243
烈风阵地中心	53	39	御魔甲虫	35	1	30	0	243
								
痛苦大厅	63	73	负罪骷髅	73	60	1	0	215
痛苦大厅	63	73	痛苦亡者	73	60	1	0	215
痛苦大厅	63	73	疯狂蓝蛛	73	30	15	0	168
痛苦大厅	63	73	痛苦红蛛	73	10	30	0	241
								
血魔大厅	66	88	负罪骷髅	65	40	1	0	215
血魔大厅	66	88	痛苦亡者	65	40	1	0	215
血魔大厅	66	88	疯狂蓝蛛	65	30	15	0	168
血魔大厅	66	88	痛苦红蛛	65	10	30	0	241
血魔大厅	66	88	圣殿蛛王	65	5	30	0	245
								
痛楚密室	28	32	疯狂蓝蛛	35	15	15	0	168
痛楚密室	28	32	痛苦红蛛	35	15	30	0	241
痛楚密室	28	32	圣殿蛛王	35	15	30	0	245
痛楚密室	28	32	杀戮鬼虫	35	1	30	0	243
痛楚密室	28	32	阎罗战士	35	1	30	0	243
痛楚密室	28	32	魔灵赤蛇	35	1	30	0	243
痛楚密室	28	32	天堂虎蛇	35	1	30	0	243
痛楚密室	28	32	鬼灵鼠王	35	1	30	0	243
痛楚密室	28	32	凶神弓手	35	1	30	0	243
								
光辉之路	140	52	傀儡草人	140	150	1	0	215
光辉之路	140	52	暗黑蠕虫	140	150	1	0	215
光辉之路	140	52	魔血金刚	140	70	15	0	168
光辉之路	140	52	寒血僵尸	140	30	30	0	241
								
迷石圣坛	85	70	傀儡草人	85	30	1	0	215
迷石圣坛	85	70	暗黑蠕虫	85	30	1	0	215
迷石圣坛	85	70	魔血金刚	85	30	15	0	168
迷石圣坛	85	70	寒血僵尸	85	10	30	0	241
迷石圣坛	85	70	花吻蛛王	85	5	30	0	245
								
神·圣殿	45	47	魔血金刚	47	15	15	0	168
神·圣殿	45	47	寒血僵尸	47	15	30	0	241
神·圣殿	45	47	花吻蛛王	47	15	30	0	245
神·圣殿	45	47	火焰巨兽	47	1	30	0	243
神·圣殿	45	47	厄运勇士	47	1	30	0	243
神·圣殿	45	47	恶灵楔蛾	47	1	30	0	243
神·圣殿	45	47	冥河僵尸	47	1	30	0	243
神·圣殿	45	47	凶神弓手	47	1	30	0	243
神·圣殿	45	47	冥界虫王	47	1	30	0	243
								
猎魔魔域	500	500	毒龙教主	500	15	20	0	243
猎魔魔域	500	500	夜叉教主	100	15	20	0	243
猎魔魔域	500	500	嗜血恶魔	500	15	20	0	243
猎魔魔域	500	500	昊天龙神	500	15	20	0	243
猎魔魔域	500	500	魔战树妖	500	15	20	0	243
猎魔魔域	500	500	曼多精灵	500	15	20	0	243
猎魔魔域	500	500	逆焰卫士	500	15	20	0	243
猎魔魔域	500	500	吞天蝎卫	500	15	20	0	243
猎魔魔域	500	500	寂灭教主	500	15	20	0	243
猎魔魔域	500	500	自在蟾蜍	500	15	20	0	243
猎魔魔域	500	500	莽牯毒蛛	500	15	20	0	243
猎魔魔域	500	500	邪罗魔王	500	15	20	0	243
猎魔魔域	500	500	九幽法师	500	15	20	0	243
猎魔魔域	500	500	九幽祭司	500	15	20	0	243
猎魔魔域	500	500	九幽魔王	500	15	20	0	243
猎魔魔域	500	500	九幽巨蛾	500	15	20	0	243
猎魔魔域	500	500	九幽力士	500	15	20	0	243
猎魔魔域	500	500	九幽战将	500	15	20	0	243
								
猎魔魔域	500	500	鳍魔石精	500	50	20	0	241
猎魔魔域	500	500	死亡渔者	500	50	20	0	241
猎魔魔域	500	500	悲悯虫王	500	50	20	0	241
猎魔魔域	500	500	谨慎狼王	500	50	20	0	241
猎魔魔域	500	500	月光树人	500	50	20	0	241
猎魔魔域	500	500	魔化黑虎	500	50	20	0	241
猎魔魔域	500	500	逃亡窃贼	500	50	20	0	241
猎魔魔域	500	500	致死天鬼	500	50	20	0	241
猎魔魔域	500	500	黑天收割者	500	50	20	0	241
猎魔魔域	500	500	邪恶黑虎	500	50	20	0	241
猎魔魔域	500	500	恶魔犀牛	500	50	20	0	241
猎魔魔域	500	500	堕落黑熊	500	50	20	0	241
								
猎魔魔域	500	500	魔皇雕像	500	150	15	0	168
猎魔魔域	500	500	死亡鱼苗	500	150	15	0	168
猎魔魔域	500	500	悲悯虫后	500	150	15	0	168
猎魔魔域	500	500	恶行小鬼	500	150	15	0	168
猎魔魔域	500	500	月光地精	500	150	15	0	168
猎魔魔域	500	500	怒火魔蜂	500	150	15	0	168
猎魔魔域	500	500	阴森角虫	500	150	15	0	168
猎魔魔域	500	500	古糜金刚	500	150	15	0	168
猎魔魔域	500	500	地狱勇士	500	150	15	0	168
猎魔魔域	500	500	遗忘红狼	500	150	15	0	168
猎魔魔域	500	500	刺木蜘蛛	500	150	15	0	168
猎魔魔域	500	500	花吻蜘蛛	500	150	15	0	168
猎魔魔域	500	500	魔皇雕像	500	150	15	0	168
猎魔魔域	500	500	死亡鱼苗	500	150	15	0	168
猎魔魔域	500	500	悲悯虫后	500	150	15	0	168
猎魔魔域	500	500	恶行小鬼	500	150	15	0	168
猎魔魔域	500	500	月光地精	500	150	15	0	168
猎魔魔域	500	500	怒火魔蜂	500	150	15	0	168
猎魔魔域	500	500	阴森角虫	500	150	15	0	168
猎魔魔域	500	500	古糜金刚	500	150	15	0	168
猎魔魔域	500	500	地狱勇士	500	150	15	0	168
猎魔魔域	500	500	遗忘红狼	500	150	15	0	168
猎魔魔域	500	500	刺木蜘蛛	500	150	15	0	168
猎魔魔域	500	500	花吻蜘蛛	500	150	15	0	168
								
猎魔魔域	829	839	猎魔巨鼠	30	5	30	0	241
猎魔魔域	829	839	控尸长老	30	5	30	0	241
猎魔魔域	829	839	悲悯教主	30	5	30	0	241
猎魔魔域	829	839	胆小鼠皇	30	5	30	0	241
猎魔魔域	829	839	月光酋长	30	5	30	0	241
猎魔魔域	829	839	怒火虎王	30	5	30	0	241
猎魔魔域	829	839	逃亡匪首	30	5	30	0	241
猎魔魔域	829	839	淫靡亡者	30	5	30	0	241
猎魔魔域	829	839	沼泽恶魔	30	5	30	0	241
猎魔魔域	829	839	焦土虎王	30	5	30	0	241
猎魔魔域	829	839	鬼火巨齿兽	30	5	30	0	241
猎魔魔域	829	839	恶魔雄狮	30	5	30	0	241
								
猎魔魔域	797	891	猎魔巨鼠	30	5	30	0	241
猎魔魔域	797	891	控尸长老	30	5	30	0	241
猎魔魔域	797	891	悲悯教主	30	5	30	0	241
猎魔魔域	797	891	胆小鼠皇	30	5	30	0	241
猎魔魔域	797	891	月光酋长	30	5	30	0	241
猎魔魔域	797	891	怒火虎王	30	5	30	0	241
猎魔魔域	797	891	逃亡匪首	30	5	30	0	241
猎魔魔域	797	891	淫靡亡者	30	5	30	0	241
猎魔魔域	797	891	沼泽恶魔	30	5	30	0	241
猎魔魔域	797	891	焦土虎王	30	5	30	0	241
猎魔魔域	797	891	鬼火巨齿兽	30	5	30	0	241
猎魔魔域	797	891	恶魔雄狮	30	5	30	0	241
								
猎魔魔域	234	235	猎魔巨鼠	30	5	30	0	241
猎魔魔域	234	235	控尸长老	30	5	30	0	241
猎魔魔域	234	235	悲悯教主	30	5	30	0	241
猎魔魔域	234	235	胆小鼠皇	30	5	30	0	241
猎魔魔域	234	235	月光酋长	30	5	30	0	241
猎魔魔域	234	235	怒火虎王	30	5	30	0	241
猎魔魔域	234	235	逃亡匪首	30	5	30	0	241
猎魔魔域	234	235	淫靡亡者	30	5	30	0	241
猎魔魔域	234	235	沼泽恶魔	30	5	30	0	241
猎魔魔域	234	235	焦土虎王	30	5	30	0	241
猎魔魔域	234	235	鬼火巨齿兽	30	5	30	0	241
猎魔魔域	234	235	恶魔雄狮	30	5	30	0	241
								
猎魔魔域	335	795	猎魔巨鼠	30	5	30	0	241
猎魔魔域	335	795	控尸长老	30	5	30	0	241
猎魔魔域	335	795	悲悯教主	30	5	30	0	241
猎魔魔域	335	795	胆小鼠皇	30	5	30	0	241
猎魔魔域	335	795	月光酋长	30	5	30	0	241
猎魔魔域	335	795	怒火虎王	30	5	30	0	241
猎魔魔域	335	795	逃亡匪首	30	5	30	0	241
猎魔魔域	335	795	淫靡亡者	30	5	30	0	241
猎魔魔域	335	795	沼泽恶魔	30	5	30	0	241
猎魔魔域	335	795	焦土虎王	30	5	30	0	241
猎魔魔域	335	795	鬼火巨齿兽	30	5	30	0	241
猎魔魔域	335	795	恶魔雄狮	30	5	30	0	241
								
猎魔世界	37	594	学者凯伊	1	1	240	0	249
猎魔世界	910	424	刺客凯恩	1	1	240	0	249
猎魔世界	376	608	贤者凯伊	1	1	240	0	249
								
猎魔世界	180	744	青龙[世界]	1	1	240	0	249
猎魔世界	418	392	玄武[世界]	1	1	240	0	249
猎魔世界	496	120	穷奇[世界]	1	1	240	0	249
								
猎魔圣地	53	60	警戒沙虫	60	50	1	0	215
猎魔圣地	53	60	猎魔蝙蝠	60	50	1	0	215
猎魔圣地	53	60	魔皇雕像	60	15	15	0	168
猎魔圣地	53	60	鳍魔石精	60	8	30	0	241
								
血祭殿堂	30	30	警戒沙虫	30	30	1	0	215
血祭殿堂	30	30	猎魔蝙蝠	30	30	1	0	215
血祭殿堂	30	30	魔皇雕像	30	10	15	0	168
血祭殿堂	30	30	鳍魔石精	30	5	30	0	241
血祭殿堂	30	30	猎魔巨鼠	30	5	30	0	245
								
诞生之牙	50	65	魔皇雕像	65	15	15	0	168
诞生之牙	50	65	鳍魔石精	65	15	30	0	241
诞生之牙	50	65	猎魔巨鼠	65	15	30	0	245
诞生之牙	50	65	毒龙教主	65	1	30	0	243
诞生之牙	50	65	逆焰卫士	65	1	30	0	243
诞生之牙	50	65	九幽法师	65	1	30	0	243
								
死亡高地	39	30	死亡卫士	39	30	1	0	215
死亡高地	39	30	死亡主教	39	30	1	0	215
死亡高地	39	30	死亡鱼苗	39	15	15	0	168
死亡高地	39	30	死亡渔者	39	8	30	0	241
								
死亡瞭望台	45	46	死亡卫士	46	40	1	0	215
死亡瞭望台	45	46	死亡主教	46	40	1	0	215
死亡瞭望台	45	46	死亡鱼苗	46	10	15	0	168
死亡瞭望台	45	46	死亡渔者	46	5	30	0	241
死亡瞭望台	45	46	控尸长老	46	5	30	0	245
								
碎石荒地	50	50	死亡鱼苗	50	15	15	0	168
碎石荒地	50	50	死亡渔者	50	15	30	0	241
碎石荒地	50	50	控尸长老	50	15	30	0	245
碎石荒地	50	50	夜叉教主	50	1	30	0	243
碎石荒地	50	50	吞天蝎卫	50	1	30	0	243
碎石荒地	50	50	九幽祭司	50	1	30	0	243
								
至高雾境	56	68	夜叉教主 10	1	20	0	243
至高雾境	56	68	吞天蝎卫	68	1	20	0	243
至高雾境	56	68	九幽祭司	68	1	20	0	243
至高雾境	56	68	嗜血蛆虫	68	1	20	0	243
至高雾境	56	68	赤炎战将	68	1	20	0	243
至高雾境	56	68	天蓬鹰王	68	1	20	0	243
								
悲鸣洞穴	42	47	悲悯骷髅	47	30	1	0	215
悲鸣洞穴	42	47	悲悯毒蛇	47	30	1	0	215
悲鸣洞穴	42	47	悲悯虫后	47	15	15	0	168
悲鸣洞穴	42	47	悲悯虫王	47	8	30	0	241
								
悲鸣洞穴一层	42	47	悲悯骷髅	47	40	1	0	215
悲鸣洞穴一层	42	47	悲悯毒蛇	47	40	1	0	215
悲鸣洞穴一层	42	47	悲悯虫后	47	10	15	0	168
悲鸣洞穴一层	42	47	悲悯虫王	47	5	30	0	241
悲鸣洞穴一层	42	47	悲悯教主	47	5	30	0	245
								
悲鸣洞穴二层	42	47	悲悯虫后	47	15	15	0	168
悲鸣洞穴二层	42	47	悲悯虫王	47	15	30	0	241
悲鸣洞穴二层	42	47	悲悯教主	47	15	30	0	245
悲鸣洞穴二层	42	47	嗜血恶魔	47	1	20	0	243
悲鸣洞穴二层	42	47	寂灭教主	47	1	20	0	243
悲鸣洞穴二层	42	47	九幽魔王	47	1	20	0	243
								
								
悲鸣洞穴底部	42	47	嗜血恶魔	47	1	20	0	243
悲鸣洞穴底部	42	47	寂灭教主	47	1	20	0	243
悲鸣洞穴底部	42	47	九幽魔王	47	1	20	0	243
悲鸣洞穴底部	42	47	杀戮鬼虫	47	1	20	0	243
悲鸣洞穴底部	42	47	魔灵赤蛇	47	1	20	0	243
悲鸣洞穴底部	42	47	御魔甲虫	47	1	20	0	243
								
								
								
约束之地	83	76	束缚蜈蚣	83	50	1	0	215
约束之地	83	76	约束恶轮	83	50	1	0	215
约束之地	83	76	恶行小鬼	83	20	15	0	168
约束之地	83	76	谨慎狼王	83	10	30	0	241
								
庙宇	60	84	束缚蜈蚣	84	35	1	0	215
庙宇	60	84	约束恶轮	84	35	1	0	215
庙宇	60	84	恶行小鬼	84	15	15	0	168
庙宇	60	84	谨慎狼王	84	7	30	0	241
庙宇	60	84	胆小鼠皇	84	7	30	0	245
								
回廊	43	42	恶行小鬼	43	15	15	0	168
回廊	43	42	谨慎狼王	43	15	30	0	241
回廊	43	42	胆小鼠皇	43	15	30	0	245
回廊	43	42	昊天龙神	43	1	20	0	243
回廊	43	42	自在蟾蜍	43	1	20	0	243
回廊	43	42	九幽巨蛾	43	1	20	0	243
								
								
野兽囚笼	30	45	昊天龙神	43	1	20	0	243
野兽囚笼	30	45	自在蟾蜍	43	1	20	0	243
野兽囚笼	30	45	九幽巨蛾	43	1	20	0	243
野兽囚笼	30	45	阎罗战士	43	1	20	0	243
野兽囚笼	30	45	天堂虎蛇	43	1	20	0	243
野兽囚笼	30	45	鬼灵鼠王	43	1	20	0	243
								
月光林地	200	200	月光狼王	200	120	1	0	215
月光林地	200	200	月光弓手	200	120	1	0	215
月光林地	200	200	月光刀手	200	120	1	0	215
月光林地	200	200	月光地精	200	40	15	0	168
月光林地	200	200	月光树人	200	25	30	0	241
								
灰谷	145	115	月光狼王	145	110	1	0	215
灰谷	145	115	月光弓手	145	110	1	0	215
灰谷	145	115	月光刀手	145	110	1	0	215
灰谷	145	115	月光地精	145	35	15	0	168
灰谷	145	115	月光树人	145	25	30	0	241
灰谷	145	115	月光酋长	145	15	30	0	245
								
林中要塞	120	162	月光地精	140	30	15	0	168
林中要塞	120	162	月光树人	140	20	30	0	241
林中要塞	120	162	月光酋长	140	10	30	0	245
林中要塞	120	162	魔战树妖	140	1	30	0	243
林中要塞	120	162	莽牯毒蛛	140	1	30	0	243
林中要塞	120	162	九幽力士	140	1	30	0	243
								
月影石台	40	40	魔战树妖	43	1	20	0	243
月影石台	40	40	莽牯毒蛛	43	1	20	0	243
月影石台	40	40	九幽力士	43	1	20	0	243
月影石台	40	40	火焰巨兽	43	1	20	0	243
月影石台	40	40	恶灵楔蛾	43	1	20	0	243
月影石台	40	40	凶神弓手	43	1	20	0	243
								
								
狂怒峡谷	60	55	怒火魔蝠	60	50	1	0	215
狂怒峡谷	60	55	怒火魔蜂	60	50	1	0	215
狂怒峡谷	60	55	毒魔射手	60	20	15	0	168
狂怒峡谷	60	55	魔化黑虎	60	10	30	0	241
								
巨石阵地	63	60	怒火魔蝠	105	40	1	0	215
巨石阵地	63	60	怒火魔蜂	105	40	1	0	215
巨石阵地	63	60	毒魔射手	105	15	15	0	168
巨石阵地	63	60	魔化黑虎	105	10	30	0	241
巨石阵地	63	60	怒火虎王	105	10	30	0	245
								
戈隆峡谷	122	122	毒魔射手	75	15	15	0	168
戈隆峡谷	122	122	魔化黑虎	75	15	30	0	241
戈隆峡谷	122	122	怒火虎王	75	15	30	0	245
戈隆峡谷	122	122	曼多精灵	75	1	20	0	243
戈隆峡谷	122	122	邪罗魔王	75	1	20	0	243
戈隆峡谷	122	122	九幽战将	75	1	20	0	243
								
峡谷之巅	40	40	曼多精灵	40	1	20	0	243
峡谷之巅	40	40	邪罗魔王	40	1	20	0	243
峡谷之巅	40	40	九幽战将	40	1	20	0	243
峡谷之巅	40	40	厄运勇士	40	1	20	0	243
峡谷之巅	40	40	冥河僵尸	40	1	20	0	243
峡谷之巅	40	40	冥界虫王	40	1	20	0	243
								
阴森洞穴	65	52	幽魂蠕虫	60	40	1	0	215
阴森洞穴	65	52	厉魂蝎子	60	40	1	0	215
阴森洞穴	65	52	阴森角虫	60	20	15	0	168
阴森洞穴	65	52	逃亡窃贼	60	10	30	0	241
								
阴森洞穴一层	65	52	幽魂蠕虫	65	40	1	0	215
阴森洞穴一层	65	52	厉魂蝎子	65	40	1	0	215
阴森洞穴一层	65	52	阴森角虫	65	15	15	0	168
阴森洞穴一层	65	52	逃亡窃贼	65	10	30	0	241
阴森洞穴一层	65	52	逃亡匪首	65	10	30	0	245
								
阴森洞穴二层	65	52	阴森角虫	75	15	15	0	168
阴森洞穴二层	65	52	逃亡窃贼	75	15	30	0	241
阴森洞穴二层	65	52	逃亡匪首	75	15	30	0	245
阴森洞穴二层	65	52	毒龙教主	75	1	20	0	243
阴森洞穴二层	65	52	逆焰卫士	75	1	20	0	243
阴森洞穴二层	65	52	九幽法师	75	1	20	0	243
								
阴森洞穴至深处	40	40	毒龙教主	75	1	20	0	243
阴森洞穴至深处	40	40	逆焰卫士	75	1	20	0	243
阴森洞穴至深处	40	40	九幽法师	75	1	20	0	243
阴森洞穴至深处	40	40	火焰巨兽	75	1	20	0	243
阴森洞穴至深处	40	40	恶灵楔蛾	75	1	20	0	243
阴森洞穴至深处	40	40	凶神弓手	75	1	20	0	243
								
死亡之路	50	52	死亡角虫	52	50	1	0	215
死亡之路	50	52	死亡血魔	52	50	1	0	215
死亡之路	50	52	古糜金刚	52	20	15	0	168
死亡之路	50	52	致死天鬼	52	10	30	0	241
								
死亡之路前段	50	52	死亡角虫	52	40	1	0	215
死亡之路前段	50	52	死亡血魔	52	40	1	0	215
死亡之路前段	50	52	古糜金刚	52	10	15	0	168
死亡之路前段	50	52	致死天鬼	52	10	30	0	241
死亡之路前段	50	52	淫靡亡者	52	10	30	0	245
								
死亡之路中段	50	52	古糜金刚	52	15	15	0	168
死亡之路中段	50	52	致死天鬼	52	15	30	0	241
死亡之路中段	50	52	淫靡亡者	52	15	30	0	245
死亡之路中段	50	52	夜叉教主	10	1	20	0	243
死亡之路中段	50	52	吞天蝎卫	52	1	20	0	243
死亡之路中段	50	52	九幽祭司	52	1	20	0	243
								
